nasa_id,nombre,magnitud_absoluta,diametro_min_km,diametro_max_km,es_peligroso,fecha_aproximacion,velocidad_km_s,distancia_km,fecha_extraccion,diametro_promedio_km,fecha_procesamiento
54520796,(2025 BO16),26.61,0.0126635356,0.0283165265,False,2025-01-23,15.5296737735,224550.980564822,2026-04-15 20:52:17.884408,0.02049003105,2026-04-15 15:56:41
2265196,265196 (2004 BW58),18.84,0.453476699,1.0140047252,True,2025-01-22,10.4985312422,10773851.9441376,2026-04-15 20:52:17.884412,0.7337407120999999,2026-04-15 15:56:41
3145514,(2003 AA3),20.2,0.2424124811,0.5420507863,True,2025-01-22,12.0784332692,34255211.195577785,2026-04-15 20:52:17.884417,0.3922316337,2026-04-15 15:56:41
3837565,(2019 AV),24.3,0.0366906138,0.0820427065,False,2025-01-22,17.9109546116,39823525.774324656,2026-04-15 20:52:17.884421,0.05936666015,2026-04-15 15:56:41
54087438,(2020 VW),28.36,0.0056565936,0.0126485278,False,2025-01-22,17.9367434791,39492355.53910298,2026-04-15 20:52:17.884425,0.0091525607,2026-04-15 15:56:41
54106310,(2021 BZ),24.76,0.0296862251,0.0663804174,False,2025-01-22,18.0369407463,27366983.65925684,2026-04-15 20:52:17.884429,0.048033321250000004,2026-04-15 15:56:41
54190077,(2021 QL1),24.04,0.0413575665,0.0924783301,False,2025-01-22,13.2835034952,45480625.791329294,2026-04-15 20:52:17.884434,0.0669179483,2026-04-15 15:56:41
54248949,(2022 EO),29.49,0.0033616692,0.0075169209,False,2025-01-22,6.4929472524,36168728.63594996,2026-04-15 20:52:17.884438,0.00543929505,2026-04-15 15:56:41
54422948,(2024 BA3),28.86,0.004493192,0.0100470827,False,2025-01-22,12.7988678374,41110953.70402611,2026-04-15 20:52:17.884442,0.00727013735,2026-04-15 15:56:41
54511092,(2024 YM8),21.03,0.1654074158,0.3698622257,False,2025-01-22,30.6649200548,27476023.257852428,2026-04-15 20:52:17.884446,0.26763482075,2026-04-15 15:56:41
54513663,(2025 AK),23.77,0.0468333233,0.1047224945,False,2025-01-22,5.9481628099,20617437.17813136,2026-04-15 20:52:17.884450,0.0757779089,2026-04-15 15:56:41
54516467,(2025 BJ1),26.29,0.0146742183,0.0328125497,False,2025-01-22,14.3082805056,2716982.617297877,2026-04-15 20:52:17.884454,0.023743384,2026-04-15 15:56:41
54517084,(2025 BG2),23.41,0.0552783379,0.1236061213,False,2025-01-22,15.1845196981,5223692.009381815,2026-04-15 20:52:17.884459,0.0894422296,2026-04-15 15:56:41
54517678,(2025 BG6),22.62,0.079534394,0.1778443116,False,2025-01-22,16.5093019966,22408222.61110279,2026-04-15 20:52:17.884463,0.1286893528,2026-04-15 15:56:41
54518923,(2025 CO2),24.46,0.0340843469,0.0762149166,False,2025-01-22,9.5747979399,20018324.38208158,2026-04-15 20:52:17.884467,0.05514963175,2026-04-15 15:56:41
3709715,(2015 CL),25.52,0.0209196771,0.04677782,False,2025-01-29,12.162006247,17982845.109022796,2026-04-15 20:52:32.674317,0.03384874855,2026-04-15 15:56:41
3799425,(2018 CR3),25.63,0.0198863453,0.04446722,False,2025-01-29,30.9387411296,48245526.82043666,2026-04-15 20:52:32.674340,0.03217678265,2026-04-15 15:56:41
3837925,(2019 BL),25.2,0.0242412481,0.0542050786,False,2025-01-29,17.8360300648,68421299.95377605,2026-04-15 20:52:32.674345,0.03922316335,2026-04-15 15:56:41
3989084,(2020 BB5),29.7,0.0030517923,0.0068240151,False,2025-01-29,11.667582948,13832150.195085244,2026-04-15 20:52:32.674350,0.004937903699999999,2026-04-15 15:56:41
54016687,(2020 HL4),24.6,0.0319561887,0.0714562102,False,2025-01-29,8.3616478137,55225803.03319285,2026-04-15 20:52:32.674354,0.05170619945,2026-04-15 15:56:41
54244790,(2022 CN1),21.5,0.1332155667,0.2978790628,True,2025-01-29,15.1472494533,8870168.095353078,2026-04-15 20:52:32.674359,0.21554731475,2026-04-15 15:56:41
54414145,(2023 XZ2),27.67,0.007772397,0.0173796081,False,2025-01-29,4.9285938605,26259719.346595064,2026-04-15 20:52:32.674363,0.01257600255,2026-04-15 15:56:41
54516846,(2025 BY1),27.68,0.0077366861,0.017299756,False,2025-01-29,7.7191496595,2628639.136027438,2026-04-15 20:52:32.674367,0.01251822105,2026-04-15 15:56:41
54517721,(2025 BS6),24.55,0.0327005439,0.0731206391,False,2025-01-29,15.3143515245,9509103.874316432,2026-04-15 20:52:32.674371,0.05291059149999999,2026-04-15 15:56:41
54518629,(2025 CU),24.14,0.0394961694,0.0883161196,False,2025-01-29,14.9067520583,25150847.799297366,2026-04-15 20:52:32.674375,0.06390614450000001,2026-04-15 15:56:41
54518676,(2025 CH1),26.93,0.0109283596,0.0244365549,False,2025-01-29,5.3433234343,5891937.047914929,2026-04-15 20:52:32.674379,0.01768245725,2026-04-15 15:56:41
54517095,(2025 BS2),26.7,0.0121494041,0.0271668934,False,2025-01-29,9.854047585,3754840.220264229,2026-04-15 20:52:32.674383,0.01965814875,2026-04-15 15:56:41
2886933,886933 (2022 CN1),21.5,0.1332155667,0.2978790628,True,2025-01-29,15.1472494527,8870168.095353078,2026-04-15 20:52:32.674387,0.21554731475,2026-04-15 15:56:41
3114026,(2002 CC14),24.8,0.0291443905,0.0651688382,False,2025-02-04,12.6879328422,3221481.327919149,2026-04-15 20:52:32.674392,0.04715661435,2026-04-15 15:56:41
3550466,(2010 VZ11),25.6,0.0201629919,0.0450858206,False,2025-02-04,5.509707406,42213564.68518282,2026-04-15 20:52:32.674396,0.03262440625,2026-04-15 15:56:41
3553988,(2010 XR69),25.4,0.022108281,0.0494356193,False,2025-02-04,11.7834695066,41739188.1190373,2026-04-15 20:52:32.674400,0.035771950149999995,2026-04-15 15:56:41
3721991,(2015 MT59),19.56,0.3255029858,0.727846803,False,2025-02-04,29.3302868504,60364054.971724965,2026-04-15 20:52:32.674404,0.5266748944,2026-04-15 15:56:41
3721289,(2015 MC),24.11,0.0400456158,0.0895447192,False,2025-02-04,6.724320869,27392185.06603491,2026-04-15 20:52:32.674408,0.0647951675,2026-04-15 15:56:41
3739246,(2016 AZ8),21.07,0.1623883902,0.3631114793,True,2025-02-04,22.5247297071,67311767.7074855,2026-04-15 20:52:32.674412,0.26274993474999997,2026-04-15 15:56:41
3789390,(2017 VU13),20.89,0.1764229081,0.3944936153,False,2025-02-04,16.3666022187,52858560.7433525,2026-04-15 20:52:32.674416,0.2854582617,2026-04-15 15:56:41
3836246,(2018 VR9),22.7,0.0766575574,0.1714115092,False,2025-02-04,33.5783332757,45636721.07081808,2026-04-15 20:52:32.674420,0.1240345333,2026-04-15 15:56:41
3838075,(2019 BZ4),26.27,0.0148099972,0.0331161605,False,2025-02-04,7.6764888296,14941503.44752434,2026-04-15 20:52:32.674424,0.02396307885,2026-04-15 15:56:41
3989259,(2020 BL11),27.8,0.0073207399,0.016369672,False,2025-02-04,14.1089292678,65392950.77752837,2026-04-15 20:52:32.674428,0.01184520595,2026-04-15 15:56:41
54245563,(2022 CX1),27.05,0.01034082,0.0231227764,False,2025-02-04,16.2877622095,23831307.609695747,2026-04-15 20:52:32.674432,0.016731798200000002,2026-04-15 15:56:41
54317855,(2022 UG3),29.32,0.0036354232,0.0081290534,False,2025-02-04,11.8702618464,33652398.94892142,2026-04-15 20:52:32.674436,0.0058822383,2026-04-15 15:56:41
54485070,(2024 SV5),23.18,0.0614546821,0.1374168468,False,2025-02-04,10.6608432255,50258543.19540602,2026-04-15 20:52:32.674440,0.09943576444999999,2026-04-15 15:56:41
54518888,(2025 CC2),25.41,0.0220067027,0.0492084832,False,2025-02-04,14.8545586945,6296416.043833966,2026-04-15 20:52:32.674444,0.03560759295,2026-04-15 15:56:41
54516260,(2025 BR),26.49,0.0133830462,0.029925401,False,2025-02-04,6.03776507,4713681.739235068,2026-04-15 20:52:32.674448,0.0216542236,2026-04-15 15:56:41
54518710,(2025 CN1),26.32,0.0144728805,0.0323623447,False,2025-02-04,9.9074562626,4549773.8755432,2026-04-15 20:52:32.674452,0.0234176126,2026-04-15 15:56:41
54516850,(2025 BB2),25.64,0.0197949759,0.0442629117,False,2025-02-04,6.5318647808,291451.566902858,2026-04-15 20:52:32.674456,0.0320289438,2026-04-15 15:56:41
54520519,(2025 DC4),25.99,0.0168482569,0.0376738478,False,2025-02-04,5.6594166059,6059420.495177028,2026-04-15 20:52:32.674461,0.027261052350000002,2026-04-15 15:56:41
54524506,(2025 FP5),26.06,0.0163137941,0.0364787526,False,2025-02-04,4.15224082,8649286.810378505,2026-04-15 20:52:32.674465,0.02639627335,2026-04-15 15:56:41
2326290,326290 Akhenaten (1998 HE3),21.83,0.1144339731,0.2558821427,True,2025-02-03,16.1458805072,18470365.05979055,2026-04-15 20:52:32.674469,0.1851580579,2026-04-15 15:56:41
3092284,(2001 BX15),21.75,0.1187284988,0.2654849942,False,2025-02-03,13.6018707409,18251012.380811423,2026-04-15 20:52:32.674473,0.19210674649999998,2026-04-15 15:56:41
3358222,(2006 VX2),24.78,0.0294140602,0.0657718381,False,2025-02-03,9.3297750145,48256790.29838534,2026-04-15 20:52:32.674477,0.047592949149999994,2026-04-15 15:56:41
3601299,(2012 EL8),28.3,0.0058150704,0.0130028927,False,2025-02-03,10.0620446051,42225926.04693964,2026-04-15 20:52:32.674481,0.009408981549999999,2026-04-15 15:56:41
3656792,(2014 BA3),28.32,0.0057617575,0.0128836815,False,2025-02-03,14.7928492108,60818033.74861768,2026-04-15 20:52:32.674485,0.0093227195,2026-04-15 15:56:41
3745111,(2016 EJ27),25.3,0.0231502122,0.0517654482,False,2025-02-03,25.7941190379,73557953.63354445,2026-04-15 20:52:32.674489,0.0374578302,2026-04-15 15:56:41
3797702,(2018 AE13),24.5,0.0334622374,0.0748238376,False,2025-02-03,9.9602797086,45765037.56670592,2026-04-15 20:52:32.674494,0.0541430375,2026-04-15 15:56:41
3827356,(2018 RE3),27.3,0.0092162655,0.0206081961,False,2025-02-03,11.122841899,5948840.412515114,2026-04-15 20:52:32.674498,0.014912230799999999,2026-04-15 15:56:41
3989158,(2020 BY6),24.16,0.0391340663,0.0875064325,False,2025-02-03,12.0254400751,39942884.70879178,2026-04-15 20:52:32.674502,0.0633202494,2026-04-15 15:56:41
54138698,(2021 HR),25.8,0.0183888672,0.0411187571,False,2025-02-03,3.0255908505,64672958.93817504,2026-04-15 20:52:32.674507,0.02975381215,2026-04-15 15:56:41
54225504,(2021 PL132),28.21,0.0060611492,0.0135531417,False,2025-02-03,14.1684688503,13373453.789522938,2026-04-15 20:52:32.674511,0.00980714545,2026-04-15 15:56:41
54236439,(2022 AV4),25.8,0.0183888672,0.0411187571,False,2025-02-03,3.3848489195,6486643.259186414,2026-04-15 20:52:32.674515,0.02975381215,2026-04-15 15:56:41
54340307,(2023 BF6),26.73,0.011982708,0.0267941497,False,2025-02-03,14.079537012,19318931.780472785,2026-04-15 20:52:32.674519,0.01938842885,2026-04-15 15:56:41
54342224,(2023 DO),25.6,0.0201629919,0.0450858206,False,2025-02-03,12.741497576,26908457.76534676,2026-04-15 20:52:32.674523,0.03262440625,2026-04-15 15:56:41
54485066,(2024 SG5),24.37,0.0355267088,0.079440136,False,2025-02-03,3.9415980211,13967803.67362787,2026-04-15 20:52:32.674527,0.0574834224,2026-04-15 15:56:41
54496406,(2024 UN8),27.23,0.0095182033,0.0212833496,False,2025-02-03,3.0042970585,27528954.290371355,2026-04-15 20:52:32.674531,0.01540077645,2026-04-15 15:56:41
54505735,(2024 XT11),23.42,0.0550243571,0.1230382028,False,2025-02-03,7.5036264457,23229729.30611029,2026-04-15 20:52:32.674535,0.08903127995,2026-04-15 15:56:41
54517101,(2025 BZ2),26.3,0.0146067964,0.0326617897,False,2025-02-03,8.0750597237,11692296.443248102,2026-04-15 20:52:32.674539,0.023634293049999998,2026-04-15 15:56:41
54518077,(2025 CD),28.45,0.0054269395,0.0121350055,False,2025-02-03,13.6474197029,637720.819862148,2026-04-15 20:52:32.674543,0.008780972500000001,2026-04-15 15:56:41
54518083,(2025 CF),29.86,0.0028350125,0.0063392806,False,2025-02-03,12.2323913374,124256.828570072,2026-04-15 20:52:32.674547,0.004587146550000001,2026-04-15 15:56:41
54518078,(2025 CE),27.13,0.0099667824,0.022286403,False,2025-02-03,12.6566622549,1095429.580286715,2026-04-15 20:52:32.674551,0.0161265927,2026-04-15 15:56:41
54518670,(2025 CC1),28.18,0.0061454682,0.0137416847,False,2025-02-03,7.0020366146,2442469.747938953,2026-04-15 20:52:32.674556,0.00994357645,2026-04-15 15:56:41
54519244,(2025 CY2),28.21,0.0060611492,0.0135531417,False,2025-02-03,3.4162562514,1012794.678936541,2026-04-15 20:52:32.674560,0.00980714545,2026-04-15 15:56:41
54517242,(2025 BK3),27.72,0.0075954757,0.0169839999,False,2025-02-03,3.5483510215,4249271.338309602,2026-04-15 20:52:32.674564,0.0122897378,2026-04-15 15:56:41
54520180,(2025 DA2),25.57,0.0204434871,0.0457130269,False,2025-02-03,8.0964431081,5512279.734500541,2026-04-15 20:52:32.674568,0.033078257,2026-04-15 15:56:41
54554631,(2025 UC6),29.49,0.0033616692,0.0075169209,False,2025-02-03,4.1669669007,28999646.50728461,2026-04-15 20:52:32.674572,0.00543929505,2026-04-15 15:56:41
3617387,(2012 VE46),20.2,0.2424124811,0.5420507863,True,2025-02-02,13.2056022631,66886272.21544292,2026-04-15 20:52:32.674576,0.3922316337,2026-04-15 15:56:41
3831890,(2018 UJ1),23.4,0.0555334912,0.1241766613,False,2025-02-02,6.2623765853,70331538.85210866,2026-04-15 20:52:32.674580,0.08985507625,2026-04-15 15:56:41
3991734,(2020 DH2),25.2,0.0242412481,0.0542050786,False,2025-02-02,12.0543231711,28601105.1405846,2026-04-15 20:52:32.674584,0.03922316335,2026-04-15 15:56:41
54017272,(2020 KV5),24.2,0.0384197891,0.0859092601,False,2025-02-02,17.6371601147,41759581.40539422,2026-04-15 20:52:32.674588,0.06216452459999999,2026-04-15 15:56:41
54244181,(2022 BV6),25.51,0.0210162379,0.0469937366,False,2025-02-02,11.118865325,10787910.628367657,2026-04-15 20:52:32.674592,0.03400498725,2026-04-15 15:56:41
54324412,(2022 VU),24.96,0.0270741591,0.0605396602,False,2025-02-02,14.5134910753,64623216.24018005,2026-04-15 20:52:32.674596,0.043806909649999996,2026-04-15 15:56:41
54441265,(2024 JO10),25.08,0.0256185754,0.0572848762,False,2025-02-02,16.7896898637,65346143.80309406,2026-04-15 20:52:32.674600,0.0414517258,2026-04-15 15:56:41
54516263,(2025 BU),26.53,0.0131387781,0.0293792009,False,2025-02-02,5.0751430847,3384359.539391381,2026-04-15 20:52:32.674605,0.0212589895,2026-04-15 15:56:41
54518713,(2025 CS1),26.99,0.0106305314,0.023770591,False,2025-02-02,16.3439992628,2031071.356859445,2026-04-15 20:52:32.674609,0.0172005612,2026-04-15 15:56:41
54518887,(2025 CD2),26.71,0.0120935826,0.0270420729,False,2025-02-02,11.2620090354,1130084.046550511,2026-04-15 20:52:32.674613,0.01956782775,2026-04-15 15:56:41
54518677,(2025 CJ1),28.21,0.0060611492,0.0135531417,False,2025-02-02,5.9734066133,1267347.97608326,2026-04-15 20:52:32.674617,0.00980714545,2026-04-15 15:56:41
3729141,(2015 TQ21),27.4,0.0088014652,0.0196806745,False,2025-02-01,24.400840832,23170348.451185033,2026-04-15 20:52:32.674621,0.01424106985,2026-04-15 15:56:41
3741971,(2016 CA30),27.5,0.008405334,0.0187948982,False,2025-02-01,10.904761728,22274384.816868145,2026-04-15 20:52:32.674625,0.0136001161,2026-04-15 15:56:41
3743127,(2016 CZ192),24.6,0.0319561887,0.0714562102,False,2025-02-01,13.3424161951,25059845.559962776,2026-04-15 20:52:32.674629,0.05170619945,2026-04-15 15:56:41
3745113,(2016 EL27),26.1,0.0160160338,0.0358129403,False,2025-02-01,8.7209352847,34471592.29238681,2026-04-15 20:52:32.674633,0.025914487049999997,2026-04-15 15:56:41
3797901,(2018 BG5),24.08,0.0406027058,0.0907904103,False,2025-02-01,18.961352417,53438187.010614805,2026-04-15 20:52:32.674637,0.06569655804999999,2026-04-15 15:56:41
54319154,(2022 UF6),23.18,0.0614546821,0.1374168468,False,2025-02-01,12.2330783651,63594610.45764471,2026-04-15 20:52:32.674641,0.09943576444999999,2026-04-15 15:56:41
54341593,(2023 CC3),26.94,0.0108781483,0.0243242791,False,2025-02-01,19.3021633997,55115373.41606858,2026-04-15 20:52:32.674645,0.0176012137,2026-04-15 15:56:41
54518919,(2025 CJ2),23.82,0.0457672667,0.1023387195,False,2025-02-01,11.1781619717,17760100.193622913,2026-04-15 20:52:32.674649,0.07405299309999999,2026-04-15 15:56:41
54516182,(2025 BG),20.76,0.1873074177,0.4188321187,False,2025-02-01,12.0593152413,13487997.273273272,2026-04-15 20:52:32.674655,0.3030697682,2026-04-15 15:56:41
54517336,(2025 BG4),25.82,0.0182202771,0.0407417781,False,2025-02-01,17.8705060694,4973888.265090152,2026-04-15 20:52:32.674659,0.0294810276,2026-04-15 15:56:41
54517794,(2025 BR7),25.13,0.0250354255,0.0559809132,False,2025-02-01,16.6001065134,5763536.49298394,2026-04-15 20:52:32.674663,0.04050816935,2026-04-15 15:56:41
54521710,(2025 DH25),26.93,0.0109283596,0.0244365549,False,2025-02-01,3.6339554271,7821715.716916948,2026-04-15 20:52:32.674667,0.01768245725,2026-04-15 15:56:41
3626029,(2013 CW32),22.09,0.1015207872,0.2270073813,False,2025-01-31,19.2240909884,18905648.38143234,2026-04-15 20:52:32.674671,0.16426408425,2026-04-15 15:56:41
3711778,(2015 DJ155),23.99,0.042320908,0.0946324271,False,2025-01-31,9.2304153359,7112686.274839131,2026-04-15 20:52:32.674675,0.06847666755,2026-04-15 15:56:41
3825180,(2018 LM4),18.72,0.4792421155,1.071617948,False,2025-01-31,18.2459644812,16203071.60518164,2026-04-15 20:52:32.674679,0.77543003175,2026-04-15 15:56:41
3830887,(2018 SO2),25.9,0.0175612318,0.0392681082,False,2025-01-31,14.8103566636,62011409.16833482,2026-04-15 20:52:32.674683,0.02841467,2026-04-15 15:56:41
3989089,(2020 BG5),23.7,0.0483676488,0.1081533507,False,2025-01-31,6.5531346755,49386912.38767418,2026-04-15 20:52:32.674688,0.07826049975,2026-04-15 15:56:41
54117596,(2021 CW7),31.22,0.0015154966,0.0033887535,False,2025-01-31,14.3333193976,33481792.79572094,2026-04-15 20:52:32.674692,0.00245212505,2026-04-15 15:56:41
54200007,(2021 SG1),25.56,0.02053785,0.0459240286,False,2025-01-31,16.8593797574,50464204.75212168,2026-04-15 20:52:32.674696,0.0332309393,2026-04-15 15:56:41
54245561,(2022 CV1),25.49,0.0212106988,0.0474285643,False,2025-01-31,12.0185901847,36947225.46461927,2026-04-15 20:52:32.674700,0.03431963155,2026-04-15 15:56:41
54342168,(2023 DF),27.05,0.01034082,0.0231227764,False,2025-01-31,16.0767535281,38705662.04865913,2026-04-15 20:52:32.674704,0.016731798200000002,2026-04-15 15:56:41
54353681,(2023 FG14),22.05,0.1034081995,0.2312277636,False,2025-01-31,14.4133188846,24989812.85798034,2026-04-15 20:52:32.674708,0.16731798155,2026-04-15 15:56:41
54423944,(2024 CZ),26.61,0.0126635356,0.0283165265,False,2025-01-31,6.080491547,8552362.82911869,2026-04-15 20:52:32.674712,0.02049003105,2026-04-15 15:56:41
54518622,(2025 CN),26.03,0.0165407416,0.0369862226,False,2025-01-31,9.2249544322,10118763.843793755,2026-04-15 20:52:32.674716,0.0267634821,2026-04-15 15:56:41
54518628,(2025 CT),25.79,0.0184737464,0.0413085527,False,2025-01-31,8.2465845001,7928310.1233676,2026-04-15 20:52:32.674721,0.029891149550000003,2026-04-15 15:56:41
54518707,(2025 CL1),25.36,0.0225193047,0.050354696,False,2025-01-31,10.6019830382,7219772.678764639,2026-04-15 20:52:32.674725,0.03643700035,2026-04-15 15:56:41
54518709,(2025 CM1),27.75,0.0074912618,0.0167509707,False,2025-01-31,8.0640278593,1523804.666769137,2026-04-15 20:52:32.674729,0.01212111625,2026-04-15 15:56:41
54518716,(2025 CU1),27.26,0.0093876087,0.0209913311,False,2025-01-31,14.1374991423,1677783.749748679,2026-04-15 20:52:32.674733,0.015189469899999999,2026-04-15 15:56:41
54519248,(2025 CB3),27.03,0.0104365024,0.0233367288,False,2025-01-31,15.481159451,1543340.009341596,2026-04-15 20:52:32.674737,0.0168866156,2026-04-15 15:56:41
54518921,(2025 CM2),23.84,0.0453476699,0.1014004725,False,2025-01-31,2.9816413707,26220037.344714176,2026-04-15 20:52:32.674741,0.0733740712,2026-04-15 15:56:41
54519949,(2025 CK4),24.13,0.0396784754,0.0887237683,False,2025-01-31,10.4978659077,4872800.197199312,2026-04-15 20:52:32.674745,0.06420112185,2026-04-15 15:56:41
54515426,(2025 AN3),23.26,0.0592318063,0.1324463452,False,2025-01-31,7.8304871787,21565998.615711752,2026-04-15 20:52:32.674748,0.09583907575,2026-04-15 15:56:41
54517093,(2025 BR2),26.14,0.0157237082,0.0351592805,False,2025-01-31,13.7643737959,5171187.27095324,2026-04-15 20:52:32.674752,0.02544149435,2026-04-15 15:56:41
54518080,(2025 CH),27.4,0.0088014652,0.0196806745,False,2025-01-31,6.8091345638,3022408.420433175,2026-04-15 20:52:32.674756,0.01424106985,2026-04-15 15:56:41
2790064,790064 (2018 LM4),18.71,0.4814541966,1.0765643117,False,2025-01-31,18.2459646016,16203071.036709735,2026-04-15 20:52:32.674761,0.77900925415,2026-04-15 15:56:41
3313733,(2006 BC8),25.1,0.0253837029,0.0567596853,False,2025-01-30,17.4920200063,21833713.772817664,2026-04-15 20:52:32.674765,0.0410716941,2026-04-15 15:56:41
3337734,(2006 OT9),20.02,0.263363131,0.5888978636,False,2025-01-30,8.8196122053,9365762.381717063,2026-04-15 20:52:32.674769,0.42613049729999997,2026-04-15 15:56:41
3736807,(2015 YA),27.4,0.0088014652,0.0196806745,False,2025-01-30,7.1850330139,38150710.409195274,2026-04-15 20:52:32.674773,0.01424106985,2026-04-15 15:56:41
3741978,(2016 CH30),27.88,0.0070559416,0.015777565,False,2025-01-30,4.0257849458,8197888.147949686,2026-04-15 20:52:32.674778,0.0114167533,2026-04-15 15:56:41
54467103,(2024 QH),24.95,0.0271991277,0.0608190985,False,2025-01-30,13.722662634,57219160.0639153,2026-04-15 20:52:32.674782,0.0440091131,2026-04-15 15:56:41
54517642,(2025 BV5),28.33,0.0057352846,0.0128244863,False,2025-01-30,4.111911891,424322.674661353,2026-04-15 20:52:32.674786,0.00927988545,2026-04-15 15:56:41
54518074,(2025 CA),26.14,0.0157237082,0.0351592805,False,2025-01-30,13.275916109,1273149.755476535,2026-04-15 20:52:32.674791,0.02544149435,2026-04-15 15:56:41
54517087,(2025 BJ2),24.72,0.0302381333,0.0676145215,False,2025-01-30,15.6010558031,5845912.500260292,2026-04-15 20:52:32.674795,0.0489263274,2026-04-15 15:56:41
54517329,(2025 BU3),24.94,0.0273246732,0.0610998267,False,2025-01-30,12.3457716175,1307205.695622248,2026-04-15 20:52:32.674800,0.04421224995,2026-04-15 15:56:41
54518669,(2025 CB1),24.53,0.0330031183,0.0737972161,False,2025-01-30,8.5262806045,13725091.00301229,2026-04-15 20:52:32.674804,0.0534001672,2026-04-15 15:56:41
54518889,(2025 CE2),25.19,0.0243531406,0.0544552779,False,2025-01-30,9.5337200734,6217218.183466616,2026-04-15 20:52:32.674808,0.03940420925,2026-04-15 15:56:41
54519247,(2025 CA3),25.33,0.0228325794,0.0510551996,False,2025-01-30,11.3517187874,8376816.565296348,2026-04-15 20:52:32.674812,0.0369438895,2026-04-15 15:56:41
54520306,(2025 DJ2),25.78,0.0185590173,0.0414992243,False,2025-01-30,6.0735218673,11600222.60445113,2026-04-15 20:52:32.674816,0.0300291208,2026-04-15 15:56:41
2875863,875863 (2006 OT9),20.02,0.263363131,0.5888978636,False,2025-01-30,8.819612197,9365762.381717063,2026-04-15 20:52:32.674820,0.42613049729999997,2026-04-15 15:56:41
54123428,(2021 DK1),23.63,0.049952241,0.1116966065,False,2025-02-08,29.3691632031,74036131.37684816,2026-04-15 20:52:44.687979,0.08082442375,2026-04-15 15:56:41
54246946,(2022 CO6),26.05,0.0163890951,0.0366471308,False,2025-02-08,20.8458871328,58093579.03186882,2026-04-15 20:52:44.688004,0.02651811295,2026-04-15 15:56:41
54518082,(2025 CG),26.58,0.012839703,0.0287104486,False,2025-02-08,8.9828128285,2096099.98017081,2026-04-15 20:52:44.688009,0.0207750758,2026-04-15 15:56:41
54518079,(2025 CK),28.25,0.0059505208,0.013305769,False,2025-02-08,5.0554263193,2083444.015328597,2026-04-15 20:52:44.688014,0.0096281449,2026-04-15 15:56:41
54518918,(2025 CK2),24.34,0.0360209346,0.0805452583,False,2025-02-08,7.2947699577,16055120.41877588,2026-04-15 20:52:44.688018,0.05828309645,2026-04-15 15:56:41
54520813,(2025 DQ7),21.67,0.1231841913,0.2754482254,True,2025-02-08,13.1716618597,13491668.090847544,2026-04-15 20:52:44.688022,0.19931620835000002,2026-04-15 15:56:41
54520537,(2025 DD5),23.2,0.0608912622,0.1361570015,False,2025-02-08,20.7365326029,19951715.97534344,2026-04-15 20:52:44.688026,0.09852413185,2026-04-15 15:56:41
54520713,(2025 DX5),23.28,0.0586887658,0.1312320699,False,2025-02-08,20.1723973377,11286442.358667811,2026-04-15 20:52:44.688030,0.09496041785,2026-04-15 15:56:41
3744562,(2016 CO248),27.5,0.008405334,0.0187948982,False,2025-02-07,5.8975396377,5161943.094973395,2026-04-15 20:52:44.688035,0.0136001161,2026-04-15 15:56:41
3824091,(2018 JF2),24.1,0.040230458,0.0899580388,False,2025-02-07,6.0349484606,54028760.26657201,2026-04-15 20:52:44.688039,0.0650942484,2026-04-15 15:56:41
54016528,(2020 GZ2),27.9,0.0069912523,0.0156329154,False,2025-02-07,8.9107238338,6791599.160452255,2026-04-15 20:52:44.688044,0.01131208385,2026-04-15 15:56:41
54158076,(2021 LJ4),20.11,0.2526707542,0.5649889822,False,2025-02-07,13.5296304677,34301806.0851118,2026-04-15 20:52:44.688048,0.4088298682,2026-04-15 15:56:41
54294032,(2022 PK1),25.19,0.0243531406,0.0544552779,False,2025-02-07,10.9537147015,5753816.281621968,2026-04-15 20:52:44.688052,0.03940420925,2026-04-15 15:56:41
54421074,(2024 BH),23.22,0.0603330078,0.1349087066,False,2025-02-07,16.0467581622,48729611.79467219,2026-04-15 20:52:44.688056,0.09762085720000001,2026-04-15 15:56:41
54497570,(2024 VF1),24.89,0.0279611466,0.0625230245,False,2025-02-07,5.3265323656,16159554.198149908,2026-04-15 20:52:44.688060,0.04524208555,2026-04-15 15:56:41
54509624,(2024 YU4),19.04,0.4135756649,0.9247833005,True,2025-02-07,29.1418194599,11229778.410498776,2026-04-15 20:52:44.688065,0.6691794826999999,2026-04-15 15:56:41
54518885,(2025 CZ1),29.36,0.0035690693,0.0079806815,False,2025-02-07,12.8469264462,314010.506824822,2026-04-15 20:52:44.688069,0.0057748754,2026-04-15 15:56:41
54522689,(2025 EV1),22.55,0.0821400526,0.1836707413,False,2025-02-07,10.5497625992,21804811.82336855,2026-04-15 20:52:44.688074,0.13290539695,2026-04-15 15:56:41
3477945,(2009 WN8),25.2,0.0242412481,0.0542050786,False,2025-02-06,20.5298294533,57577232.99273184,2026-04-15 20:52:44.688078,0.03922316335,2026-04-15 15:56:41
54518081,(2025 CJ),28.28,0.0058688766,0.013123207,False,2025-02-06,4.8745347877,599339.436822829,2026-04-15 20:52:44.688082,0.0094960418,2026-04-15 15:56:41
54518711,(2025 CP1),28.72,0.0047924212,0.0107161795,False,2025-02-06,11.0677310616,565082.257622392,2026-04-15 20:52:44.688086,0.00775430035,2026-04-15 15:56:41
